P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,label
588.0,0.479592,0.079932,0.178571,0.166667,0.869048,0.022109,0.731602,0.0,0.008658,0.101167,0.047619,1.0,0.291829,0.085106,0.8,0
6304.0,0.469543,0.022684,0.147367,0.132476,0.880393,0.009994,0.73913,0.002438,0.015847,0.066389,0.017066,0.995937,0.389606,0.096903,0.454546,0
379.0,0.46438,0.0,0.245383,0.172414,0.862797,0.0,0.679012,0.0,0.0,0.089888,0.0,1.0,0.179775,0.147059,1.0,0
7196.0,0.460256,0.209005,0.266398,0.162204,0.799472,0.023068,0.642973,0.002585,0.046527,0.150659,0.160905,0.97706,0.428375,0.048232,0.50495,0
2335.0,0.478801,0.002141,0.376445,0.166804,0.746467,0.0,0.589441,0.000788,0.048069,0.555049,0.001576,0.99212,0.603436,0.011312,0.462069,1
61.0,0.52459,0.0,0.262295,0.206897,0.770492,0.0,0.580645,0.0,0.032258,0.088235,0.0,1.0,0.294118,0.0,1.0,0
20688.0,0.482067,0.089424,0.114028,0.098367,0.861127,0.034319,0.732466,0.004594,0.048698,0.033738,0.090812,0.761868,0.42335,0.167996,0.222222,1
113.0,0.548673,0.0,0.19469,0.176471,0.787611,0.0,0.592593,0.0,0.037037,0.0,0.0,0.981482,0.333333,0.0,0.0,0
3231.0,0.470133,0.0065,0.210771,0.15771,0.842154,0.058496,0.756345,0.003384,0.022843,0.023947,0.00846,0.997462,0.208918,0.045643,0.428571,1
1298.0,0.516949,0.00077,0.097843,0.059011,0.923729,0.003852,0.812968,0.004988,0.027431,0.069606,0.0,0.977556,0.174014,0.147541,0.666667,1
4543.0,0.494387,0.012987,0.16663,0.094471,0.915034,0.0,0.786182,0.001191,0.012507,0.038373,0.013699,0.99464,0.056128,0.027907,0.121212,1
338.0,0.517752,0.0,0.112426,0.079755,0.928994,0.0,0.829268,0.00813,0.01626,0.115108,0.0,1.0,0.323741,0.259259,0.0,0
6406.0,0.45754,0.003747,0.334218,0.157986,0.839369,0.009366,0.702977,0.001751,0.035377,0.079626,0.003503,0.98669,0.297228,0.075,0.253333,1
3259.0,0.489107,0.001227,0.110463,0.08949,0.91838,0.0,0.781553,0.003884,0.026214,0.053309,0.000971,0.770874,0.387868,0.249315,0.0,1
511.0,0.469667,0.003914,0.078278,0.107011,0.898239,0.0,0.766304,0.005435,0.038044,0.089109,0.01087,1.0,0.217822,0.243243,0.6,0
24391.0,0.504858,0.007872,0.018162,0.015236,0.912632,0.0,0.806372,0.005413,0.05425,0.056085,0.007873,0.953254,0.126335,0.102256,0.515837,1
2066.0,0.491772,0.00242,0.124395,0.107619,0.878993,0.0,0.726797,0.006536,0.043137,0.04375,0.002614,0.928105,0.425,0.121951,0.666667,0
3251.0,0.491234,0.051676,0.056906,0.048368,0.935405,0.004306,0.851424,0.001779,0.018683,0.036021,0.048932,0.983986,0.142367,0.129808,0.5,1
37352.0,0.482919,0.002972,0.129873,0.086259,0.867263,0.012797,0.736138,0.004911,0.044843,0.045,0.001922,0.949249,0.271634,0.09048,0.385417,1
4769.0,0.454393,0.000419,0.200671,0.174866,0.858251,0.0,0.66911,0.001571,0.018848,0.021015,0.000524,0.984817,0.513583,0.035955,0.3,1
5506.0,0.492554,0.003632,0.090084,0.069435,0.907011,0.0,0.782362,0.006705,0.03507,0.039624,0.004642,0.981434,0.21793,0.111539,0.666667,0
18341.0,0.484488,0.011123,0.095687,0.082496,0.90175,0.008069,0.784356,0.001687,0.032515,0.03934,0.010429,0.983742,0.174746,0.036254,0.132743,1
4002.0,0.482509,0.008246,0.12019,0.112023,0.863318,0.0,0.687246,0.000678,0.044776,0.043478,0.008141,0.993216,0.325763,0.035647,0.7,1
12703.0,0.465323,0.004251,0.174919,0.153858,0.878139,0.037472,0.786654,0.00094,0.027021,0.038844,0.003055,0.983553,0.191509,0.084656,0.442308,1
35761.0,0.485529,0.101395,0.108274,0.082237,0.828053,0.00632,0.660701,0.00589,0.080955,0.050344,0.093944,0.810452,0.499498,0.138196,0.251799,1
534.0,0.539326,0.001873,0.058052,0.052846,0.820225,0.035581,0.657143,0.005714,0.085714,0.074074,0.0,0.988571,0.4709,0.144928,0.5,1
1491.0,0.442656,0.001341,0.183769,0.180505,0.800134,0.050302,0.673797,0.00713,0.055259,0.042662,0.001783,0.996435,0.240614,0.113514,0.333333,1
405.0,0.496296,0.002469,0.185185,0.093137,0.901235,0.0,0.75817,0.0,0.019608,0.083832,0.006536,1.0,0.173653,0.181818,0.0,0
10733.0,0.491941,0.01351,0.17162,0.134972,0.839094,0.0,0.657397,0.00187,0.046506,0.086855,0.012152,0.867259,0.534358,0.076423,0.354839,1
1287.0,0.422688,0.104895,0.104895,0.064603,0.424242,0.383838,0.508571,0.005714,0.142857,0.118388,0.12,0.997143,0.319899,0.035461,0.6,1
73552.0,0.453394,0.899459,0.115089,0.114466,0.800848,0.028157,0.602021,0.0043,0.047372,0.061303,0.886402,0.966373,0.568289,0.107592,0.23348,1
14402.0,0.500764,0.017636,0.044924,0.034353,0.932648,0.0,0.853973,0.005917,0.045013,0.019478,0.016061,0.980135,0.09511,0.186335,0.25,1
18659.0,0.487164,0.005735,0.138378,0.105654,0.852082,0.002358,0.687231,0.003898,0.042473,0.026433,0.003763,0.983602,0.35017,0.066754,0.318182,1
2836.0,0.480607,0.000705,0.157969,0.120842,0.840268,0.03914,0.725586,0.004883,0.048828,0.063129,0.000977,0.991211,0.3129,0.07554,0.4375,0
180.0,0.438889,0.0,0.155556,0.178218,0.866667,0.0,0.690141,0.0,0.028169,0.06579,0.0,1.0,0.447368,0.086957,0.0,0
532.0,0.469925,0.005639,0.218045,0.085106,0.934211,0.0,0.836066,0.005465,0.021858,0.010811,0.0,0.907104,0.248649,0.142857,0.0,1
155.0,0.451613,0.0,0.083871,0.082353,0.832258,0.0,0.62069,0.017241,0.051724,0.033333,0.0,1.0,0.1,0.3,0.0,0
22694.0,0.507667,0.045342,0.109456,0.068558,0.77342,0.008857,0.606493,0.007179,0.093747,0.056728,0.046301,0.972427,0.446658,0.057742,0.30303,1
6518.0,0.480209,0.006444,0.194692,0.144923,0.816355,0.104327,0.793168,0.001404,0.029949,0.023755,0.003276,0.996256,0.130196,0.034483,0.461539,1
7489.0,0.514354,0.130057,0.074109,0.070938,0.571906,0.008679,0.391218,0.001737,0.140412,0.089245,0.103944,0.953858,0.633077,0.029588,0.2,1
569.0,0.537786,0.0,0.008787,0.003802,0.850615,0.001758,0.69898,0.005102,0.091837,0.158798,0.0,0.989796,0.622318,0.163044,0.666667,0
5534.0,0.481026,0.052223,0.082038,0.060237,0.898988,0.005963,0.778802,0.003072,0.040451,0.029806,0.047619,0.990783,0.143567,0.146939,0.333333,1
4004.0,0.468282,0.975275,0.049201,0.03194,0.281968,0.622877,0.575809,0.003407,0.172061,0.159026,0.959114,0.982964,0.378224,0.081633,1.0,0
225.0,0.493333,0.004444,0.16,0.157895,0.711111,0.2,0.756757,0.0,0.027027,0.139535,0.0,1.0,0.290698,0.0,1.0,0
1620.0,0.438272,0.503086,0.161111,0.16044,0.845679,0.025309,0.679214,0.0,0.021277,0.089419,0.433715,0.991817,0.394933,0.143498,0.785714,0
1402.0,0.517832,0.002853,0.18331,0.091716,0.841655,0.0,0.7,0.005172,0.065517,0.097978,0.0,0.987931,0.455677,0.08642,0.5,0
1342.0,0.519374,0.000745,0.163934,0.106977,0.910581,0.045455,0.872197,0.0,0.004484,0.036717,0.0,0.991031,0.071274,0.241379,0.666667,1
3352.0,0.471062,0.223747,0.108294,0.068246,0.664081,0.153938,0.600527,0.002634,0.110623,0.046862,0.175593,0.969271,0.451046,0.077329,0.111111,1
11429.0,0.492607,0.199843,0.056523,0.062597,0.900604,0.000525,0.773466,0.008128,0.052963,0.048166,0.199266,0.933403,0.283005,0.109255,0.586957,1
1441.0,0.482304,0.005552,0.104094,0.079089,0.874393,0.0,0.730275,0.00367,0.051376,0.058722,0.001835,0.970642,0.183074,0.197674,0.6,1
1095.0,0.50137,0.001827,0.103196,0.100733,0.855708,0.0,0.697039,0.004556,0.045558,0.087318,0.0,0.94533,0.392931,0.034014,0.8,0
11114.0,0.498111,0.122368,0.047778,0.038365,0.908944,0.002969,0.816601,0.003689,0.055336,0.099003,0.119631,0.942293,0.140076,0.108696,0.352113,1
1567.0,0.458839,0.000638,0.177409,0.112028,0.801532,0.0,0.619372,0.0,0.040928,0.025266,0.001364,0.995907,0.265957,0.015873,0.666667,1
1578.0,0.493663,0.001267,0.08365,0.052566,0.897972,0.0,0.783542,0.005367,0.060823,0.088091,0.001789,0.996422,0.306688,0.163265,0.0,1
11219.0,0.48195,0.034406,0.101346,0.085169,0.87227,0.007487,0.740783,0.003414,0.039827,0.077085,0.033455,0.996586,0.232934,0.059494,0.337662,1
4073.0,0.480481,0.003683,0.412718,0.110113,0.899092,0.009084,0.825354,0.001088,0.025571,0.186005,0.00272,0.988031,0.241807,0.081081,0.533333,1
203.0,0.55665,0.0,0.108374,0.044444,0.8867,0.0,0.742857,0.0,0.057143,0.054054,0.0,1.0,0.162162,0.111111,0.0,0
5945.0,0.476199,0.006056,0.170395,0.091843,0.899916,0.0,0.766828,0.00132,0.023317,0.022786,0.005279,0.99648,0.036114,0.067961,0.35,1
272.0,0.444853,0.003677,0.172794,0.125828,0.886029,0.0,0.708738,0.0,0.009709,0.27972,0.0,0.058252,0.447552,0.133333,0.0,0
64.0,0.59375,0.0,0.203125,0.076923,0.84375,0.0,0.72,0.04,0.08,0.242424,0.0,1.0,0.242424,0.0,1.0,0
575.0,0.556522,0.001739,0.027826,0.015686,0.584348,0.0,0.463035,0.003891,0.252918,0.5386,0.0,0.980545,0.712747,0.02994,0.0,1
2770.0,0.440433,0.000722,0.255596,0.194839,0.774007,0.041155,0.601318,0.001647,0.020593,0.070444,0.000824,0.998353,0.369066,0.047312,0.583333,0
6649.0,0.474959,0.00737,0.123327,0.100831,0.726575,0.012333,0.566171,0.003892,0.136943,0.034176,0.008493,0.991507,0.481545,0.044274,0.444444,1
8816.0,0.501475,0.01157,0.099138,0.058021,0.930127,0.001021,0.84,0.002353,0.03395,0.019769,0.011092,0.927731,0.126524,0.169675,0.294118,1
2204.0,0.456897,0.145644,0.219601,0.163743,0.874319,0.0,0.722944,0.004329,0.020563,0.059063,0.126623,0.995671,0.235234,0.049261,0.625,0
392.0,0.489796,0.002551,0.188776,0.09,0.910714,0.0,0.776316,0.0,0.006579,0.105882,0.0,0.986842,0.276471,0.058824,0.333333,0
3300.0,0.465455,0.005455,0.240909,0.18254,0.809091,0.024546,0.63097,0.002171,0.026773,0.16445,0.004342,0.512301,0.448005,0.083721,0.945946,0
1376.0,0.46875,0.000727,0.103198,0.083447,0.929506,0.0,0.814737,0.002105,0.016842,0.034553,0.002105,0.997895,0.091463,0.213115,0.4,1
11734.0,0.453469,0.025567,0.318988,0.189147,0.836629,0.016363,0.669391,0.000817,0.017573,0.085063,0.015734,0.982632,0.366798,0.093272,0.711111,1
1354.0,0.51551,0.003693,0.083456,0.057927,0.944609,0.0,0.86758,0.006849,0.025114,0.058065,0.004566,0.979452,0.066667,0.081633,0.555556,1
7831.0,0.454348,0.001149,0.249777,0.169904,0.819819,0.011237,0.652399,0.001436,0.029015,0.030092,0.000862,0.996265,0.18501,0.02407,0.307692,1
4834.0,0.480348,0.016343,0.145842,0.121019,0.872156,0.025238,0.76072,0.000529,0.022234,0.057385,0.015881,0.998412,0.285928,0.064298,0.461539,0
1486.0,0.437416,0.065276,0.356662,0.259569,0.740915,0.092194,0.60626,0.001647,0.011532,0.137784,0.056013,0.998353,0.315341,0.095238,0.923077,0
2888.0,0.514197,0.004155,0.091759,0.070563,0.891274,0.0,0.752257,0.004012,0.05316,0.081952,0.004012,0.968907,0.201658,0.175258,0.210526,1
3112.0,0.4759,0.077442,0.04081,0.039853,0.7741,0.0,0.619883,0.001462,0.114766,0.076923,0.061404,0.972953,0.265857,0.072727,0.225,1
367.0,0.476839,0.0,0.174387,0.130208,0.828338,0.0,0.648649,0.0,0.047297,0.03268,0.0,0.993243,0.320261,0.117647,1.0,0
4885.0,0.557625,0.171955,0.003685,0.004628,0.834186,0.159468,0.977201,0.0,0.001572,0.005473,0.177673,0.938679,0.114934,0.13434,0.0,1
916.0,0.53821,0.00655,0.049127,0.044917,0.868996,0.021834,0.723127,0.006515,0.035831,0.241975,0.003257,0.980456,0.414815,0.092784,0.0,0
5417.0,0.461695,0.004246,0.183681,0.1262,0.857486,0.038213,0.739329,0.002541,0.020325,0.034821,0.003557,0.97815,0.299657,0.053608,0.25,1
138.0,0.449275,0.0,0.275362,0.118421,0.898551,0.0,0.766667,0.0,0.0,0.104478,0.0,1.0,0.358209,0.0,1.0,0
7072.0,0.459417,0.179157,0.234729,0.192781,0.828903,0.033371,0.671517,0.001455,0.020371,0.144147,0.161513,0.89669,0.328456,0.146388,0.724138,0
252.0,0.484127,0.0,0.063492,0.030769,0.93254,0.0,0.860465,0.0,0.034884,0.022727,0.0,1.0,0.0,0.0,0.0,1
1693.0,0.513881,0.006497,0.082693,0.068044,0.477259,0.31896,0.526639,0.008197,0.155738,0.06334,0.004098,0.997951,0.429942,0.032787,0.6,1
1656.0,0.490338,0.0,0.092995,0.086493,0.876208,0.006039,0.756711,0.005034,0.07047,0.061417,0.0,1.0,0.182677,0.057971,0.666667,1
4026.0,0.506706,0.003726,0.073771,0.057402,0.891704,0.0,0.770515,0.010431,0.053547,0.099562,0.002782,0.916551,0.435817,0.127388,0.62069,1
794.0,0.479849,0.002519,0.108312,0.087167,0.913098,0.012595,0.814815,0.003704,0.02963,0.055944,0.0,0.996296,0.29021,0.076923,0.0,1
5151.0,0.496797,0.194137,0.1159,0.099537,0.887012,0.009707,0.75216,0.00432,0.026998,0.097466,0.190605,0.958963,0.382554,0.136905,0.454546,0
133.0,0.533835,0.0,0.142857,0.016129,0.932331,0.0,0.816327,0.0,0.0,0.057692,0.0,1.0,0.153846,0.5,0.0,0
44757.0,0.508725,0.011797,0.094153,0.069856,0.60013,0.139598,0.537299,0.004599,0.158992,0.032588,0.010691,0.978618,0.473681,0.044498,0.089552,1
11290.0,0.46519,0.093977,0.222321,0.157999,0.815146,0.043578,0.681848,0.003051,0.023535,0.085857,0.089562,0.996731,0.310359,0.085985,0.418605,0
1526.0,0.463958,0.000655,0.221494,0.169927,0.830931,0.049148,0.710714,0.003571,0.032143,0.045997,0.0,0.992857,0.228279,0.108527,0.7,0
408.0,0.490196,0.139706,0.164216,0.134615,0.892157,0.0,0.731035,0.0,0.027586,0.22043,0.158621,0.951724,0.462366,0.157895,0.0,0
6867.0,0.496432,0.020824,0.093782,0.077791,0.930392,0.013106,0.861644,0.00137,0.026484,0.01573,0.015982,0.954795,0.073708,0.127451,0.466667,1
3516.0,0.511661,0.011092,0.102105,0.064648,0.723834,0.162116,0.709882,0.011786,0.058024,0.029049,0.004533,0.989121,0.298416,0.078078,0.666667,1
190.0,0.478947,0.0,0.142105,0.080808,0.852632,0.0,0.717949,0.0,0.051282,0.060241,0.0,0.935897,0.156627,0.0,1.0,1
232.0,0.439655,0.0,0.159483,0.138462,0.87931,0.0,0.690476,0.0,0.02381,0.106383,0.0,1.0,0.180851,0.0,1.0,0
3815.0,0.499607,0.148362,0.022543,0.02462,0.952294,0.0,0.880471,0.001684,0.029461,0.022222,0.142256,0.98064,0.023868,0.25,0.307692,1
360.0,0.483333,0.005556,0.227778,0.139785,0.861111,0.0,0.676056,0.0,0.028169,0.006993,0.0,0.992958,0.307692,0.1,0.0,0
605.0,0.494215,0.0,0.190083,0.124183,0.869422,0.0,0.696356,0.0,0.016194,0.145329,0.0,0.870445,0.294118,0.055556,1.0,0
86.0,0.441861,0.0,0.174419,0.125,0.767442,0.0,0.581395,0.0,0.046512,0.0,0.0,0.976744,0.139535,0.0,0.0,0
28887.0,0.481116,0.051996,0.122754,0.082994,0.86056,0.003981,0.725192,0.00392,0.057011,0.041578,0.040353,0.991716,0.297106,0.053216,0.282609,1
11849.0,0.457507,0.008186,0.209047,0.151058,0.799561,0.028357,0.640711,0.003066,0.048845,0.080782,0.005723,0.981402,0.405223,0.0587,0.617647,1
1656.0,0.524155,0.012681,0.277174,0.151015,0.740942,0.079106,0.641611,0.001342,0.040269,0.383788,0.001342,0.979866,0.61952,0.051163,0.538462,1
1576.0,0.499366,0.005711,0.09264,0.070976,0.902284,0.008883,0.788707,0.007286,0.032787,0.035149,0.003643,0.994536,0.212654,0.152381,1.0,0
451.0,0.494457,0.0,0.095344,0.052632,0.86918,0.0,0.73125,0.01875,0.075,0.047619,0.0,0.98125,0.351191,0.057971,0.0,0
703.0,0.490754,0.00569,0.103841,0.097765,0.906117,0.0,0.783133,0.004016,0.032128,0.042308,0.0,0.97992,0.119231,0.128205,1.0,0
4495.0,0.495884,0.002225,0.300111,0.048544,0.956396,0.0,0.903532,0.0,0.006853,0.128217,0.002109,0.992093,0.012868,0.082645,0.485294,1
5759.0,0.477514,0.008161,0.17642,0.139914,0.853447,0.020663,0.707207,0.001351,0.027478,0.032258,0.007207,0.991441,0.229294,0.02,0.181818,1
330.0,0.463636,0.0,0.187879,0.135593,0.869697,0.0,0.696296,0.0,0.014815,0.055944,0.0,1.0,0.167832,0.148148,0.0,0
392.0,0.502551,0.005102,0.125,0.097436,0.877551,0.0,0.741722,0.013245,0.033113,0.095808,0.0,1.0,0.347305,0.027778,0.0,0
337.0,0.489614,0.005935,0.151335,0.104651,0.866469,0.0,0.71223,0.0,0.028777,0.067114,0.007194,1.0,0.261745,0.045455,0.0,0
10639.0,0.485572,0.187236,0.123696,0.103965,0.864649,0.02848,0.752529,0.004649,0.045119,0.043421,0.150943,0.952147,0.25582,0.154116,0.314286,1
3182.0,0.441861,0.029541,0.297612,0.227478,0.711502,0.098366,0.600592,0.003698,0.04142,0.084631,0.028846,0.990385,0.327691,0.05,0.388889,1
227.0,0.480176,0.0,0.14978,0.144068,0.885463,0.0,0.722222,0.0,0.011111,0.150943,0.0,1.0,0.283019,0.157895,1.0,0
7431.0,0.538016,0.041852,0.087471,0.057384,0.396717,0.000269,0.259838,0.00284,0.150913,0.090238,0.040771,0.963692,0.844621,0.003361,0.387097,1
474.0,0.535865,0.0,0.084388,0.068182,0.905063,0.00211,0.770701,0.0,0.044586,0.097701,0.0,1.0,0.270115,0.166667,0.0,0
257.0,0.466926,0.0,0.202335,0.160584,0.871595,0.0,0.703704,0.009259,0.009259,0.114754,0.0,0.962963,0.442623,0.0,1.0,0
163.0,0.478528,0.0,0.190184,0.152941,0.901841,0.0,0.728814,0.0,0.0,0.24359,0.0,1.0,0.282051,0.166667,0.0,0
153.0,0.509804,0.542484,0.189543,0.2,0.928105,0.0,0.803571,0.0,0.0,0.096774,0.517857,1.0,0.258064,0.1,0.0,0
14073.0,0.46273,0.085625,0.189157,0.164264,0.789952,0.013075,0.601987,0.004636,0.047517,0.094453,0.077815,0.992384,0.365517,0.077431,0.428571,0
2307.0,0.489814,0.000434,0.104465,0.06712,0.928912,0.0,0.843521,0.006113,0.03423,0.018007,0.001223,0.984108,0.129652,0.102564,0.666667,1
840.0,0.479762,0.0,0.163095,0.112128,0.885714,0.001191,0.731118,0.003021,0.015106,0.146907,0.0,0.933535,0.311856,0.132353,0.714286,0
19.0,0.473684,0.0,0.473684,0.2,0.736842,0.0,0.545455,0.0,0.0,0.214286,0.0,1.0,0.214286,0.0,0.0,0
11591.0,0.43853,0.461996,0.182987,0.169176,0.846519,0.023984,0.687652,0.000665,0.016848,0.092172,0.413434,0.99601,0.287583,0.133795,0.681818,0
1169.0,0.511548,0.015398,0.05988,0.04028,0.946108,0.0,0.869681,0.00266,0.029255,0.025907,0.018617,0.965426,0.150259,0.083333,0.2,0
4292.0,0.474837,0.000932,0.137931,0.116682,0.87931,0.003728,0.730235,0.003018,0.025347,0.063313,0.001811,0.999397,0.336348,0.089202,0.48,0
10317.0,0.493554,0.001745,0.103519,0.07311,0.830377,0.0,0.674023,0.005037,0.076277,0.03918,0.001439,0.990645,0.424291,0.067909,0.310345,1
279.0,0.473118,0.0,0.100358,0.129252,0.885305,0.0,0.694737,0.0,0.031579,0.07767,0.0,1.0,0.15534,0.266667,0.0,0
15644.0,0.492713,0.000703,0.110777,0.069683,0.921504,0.009141,0.801583,0.002638,0.01481,0.052844,0.000609,0.957395,0.223866,0.14228,0.617021,1
357.0,0.509804,0.0,0.10084,0.051429,0.957983,0.0,0.845361,0.0,0.0,0.149123,0.0,1.0,0.22807,0.125,1.0,0
544.0,0.454044,0.430147,0.165441,0.158249,0.867647,0.036765,0.764103,0.005128,0.025641,0.093023,0.379487,0.994872,0.213954,0.16,1.0,0
1065.0,0.433803,0.0,0.280751,0.230514,0.816901,0.0,0.636364,0.001976,0.01581,0.109155,0.0,0.996047,0.318662,0.040541,1.0,0
37826.0,0.478454,0.055861,0.096098,0.06985,0.816317,0.006371,0.645438,0.003148,0.071358,0.06672,0.054896,0.985046,0.413173,0.034114,0.445206,1
9727.0,0.497893,0.030225,0.115863,0.061425,0.863062,0.007299,0.724953,0.001074,0.054526,0.035742,0.031426,0.994897,0.220668,0.019854,0.111111,1
9028.0,0.514843,0.002548,0.044417,0.027854,0.957023,0.0144,0.901774,0.00091,0.015462,0.019617,0.001364,0.987722,0.103879,0.234177,0.333333,1
15385.0,0.665648,0.461359,0.015275,0.028966,0.531362,0.359441,0.683614,0.005532,0.101423,0.050288,0.160959,0.964173,0.231424,0.076974,0.043478,1
3370.0,0.475964,0.002967,0.179525,0.129672,0.830861,0.021068,0.672701,0.002897,0.029689,0.080559,0.000724,0.980449,0.428096,0.087302,0.133333,1
4122.0,0.471858,0.202329,0.097283,0.079008,0.66885,0.002669,0.492958,0.003018,0.145875,0.058266,0.169014,0.986419,0.498342,0.0403,0.117647,0
2890.0,0.482353,0.13737,0.111419,0.116979,0.843253,0.028028,0.730233,0.006512,0.062326,0.085884,0.127442,0.983256,0.409864,0.075435,0.4,0
1637.0,0.478314,0.002444,0.125229,0.074942,0.912034,0.0,0.789562,0.001684,0.025253,0.13913,0.0,0.99495,0.094203,0.023256,0.571429,1
1027.0,0.495618,0.013632,0.064265,0.03668,0.934761,0.0,0.828986,0.0,0.023188,0.651163,0.017391,0.973913,0.128413,0.164557,0.636364,0
6127.0,0.462869,0.012731,0.162396,0.132786,0.862249,0.0,0.698805,0.003187,0.027092,0.06448,0.010757,0.998406,0.291092,0.061021,0.631579,0
4528.0,0.478578,0.000221,0.193684,0.100381,0.890018,0.001546,0.781051,0.008088,0.045061,0.05719,0.0,0.98498,0.124728,0.120419,0.461539,1
1089.0,0.482094,0.024793,0.250689,0.205674,0.842057,0.010101,0.671706,0.0,0.019438,0.05123,0.017279,1.0,0.268443,0.083333,0.75,0
321.0,0.445483,0.143302,0.121495,0.117978,0.862928,0.0,0.685039,0.0,0.031496,0.124138,0.110236,1.0,0.289655,0.090909,1.0,0
1101.0,0.461399,0.010899,0.378747,0.094435,0.868302,0.0,0.772059,0.0,0.038603,0.052265,0.009191,0.998162,0.080139,0.011364,0.428571,1
15722.0,0.472395,0.119323,0.075054,0.057263,0.856825,0.007378,0.730029,0.002935,0.065699,0.080498,0.123737,0.988914,0.244041,0.047831,0.384615,1
897.0,0.483835,0.0,0.147157,0.118791,0.899666,0.0,0.752294,0.0,0.024465,0.029674,0.0,0.990826,0.320475,0.176471,0.6,0
554.0,0.525271,0.009025,0.077617,0.053232,0.819495,0.0,0.669643,0.0,0.102679,0.081967,0.004464,0.986607,0.307377,0.05,0.2,1
1714.0,0.509335,0.00175,0.249125,0.073722,0.836639,0.0,0.7314,0.002522,0.070618,0.37213,0.0,0.978562,0.677751,0.051471,0.333333,1
2403.0,0.463587,0.001665,0.228464,0.14585,0.80025,0.028714,0.66126,0.004771,0.042939,0.241679,0.000954,0.971374,0.403763,0.065831,0.566667,1
2443.0,0.480557,0.002865,0.132624,0.116627,0.876791,0.005731,0.738046,0.00104,0.031185,0.047525,0.003119,0.998961,0.267327,0.074468,0.666667,0
25380.0,0.481245,0.005201,0.08885,0.066383,0.89736,0.01182,0.782461,0.001976,0.030622,0.055366,0.005598,0.993305,0.188491,0.035483,0.168831,1
3944.0,0.506592,0.013185,0.034736,0.0185,0.934584,0.010903,0.882904,0.003903,0.038251,0.07509,0.01171,0.968774,0.080144,0.186207,0.6,1
768.0,0.497396,0.0,0.143229,0.088083,0.902344,0.0,0.774411,0.003367,0.020202,0.105422,0.0,0.996633,0.210843,0.12069,0.8,0
20958.0,0.483729,0.003245,0.147247,0.105823,0.852371,0.009972,0.705145,0.004014,0.044885,0.024561,0.00219,0.986133,0.325937,0.047887,0.3,1
9513.0,0.501629,0.032797,0.085672,0.07066,0.908126,0.0,0.785607,0.003011,0.039145,0.02467,0.02439,0.95935,0.23583,0.109974,0.333333,1
3329.0,0.480925,0.001802,0.145089,0.096644,0.846801,0.009613,0.689627,0.006483,0.059157,0.050039,0.00081,0.910049,0.408776,0.129187,0.2,1
1391.0,0.507548,0.0,0.163192,0.077372,0.882818,0.0,0.75365,0.00365,0.034672,0.521397,0.0,0.998175,0.222707,0.039474,0.583333,1
429.0,0.459208,0.0,0.200466,0.206897,0.687646,0.0,0.466368,0.013453,0.053812,0.673021,0.0,0.973094,0.447214,0.042735,0.647059,1
694.0,0.449568,0.0,0.154179,0.172775,0.818444,0.020173,0.644128,0.007117,0.02847,0.107937,0.0,1.0,0.371429,0.097902,1.0,0
264.0,0.458333,0.0,0.159091,0.097902,0.909091,0.0,0.732558,0.0,0.011628,0.156863,0.0,1.0,0.333333,0.166667,0.0,0
2532.0,0.472354,0.042654,0.182859,0.106287,0.821485,0.012243,0.678406,0.004634,0.057461,0.034884,0.044486,0.978684,0.256708,0.02518,0.0,1
2503.0,0.485418,0.005194,0.127447,0.121118,0.888933,0.002397,0.746667,0.003333,0.031111,0.069287,0.004444,0.982222,0.381593,0.134146,0.636364,0
2872.0,0.474582,0.001045,0.176184,0.115971,0.875348,0.0,0.722581,0.003687,0.042396,0.036412,0.001843,0.947465,0.300178,0.169082,0.181818,1
891.0,0.514029,0.0,0.092031,0.039261,0.738496,0.031425,0.58481,0.010127,0.073418,0.396947,0.0,0.974684,0.38626,0.040269,0.555556,1
904.0,0.495575,0.0,0.246681,0.122807,0.935841,0.0,0.841954,0.0,0.008621,0.019718,0.0,0.994253,0.022535,0.083333,0.0,1
