f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,label
62,91,78,71,94,0,0,0,2,17,46,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1
79,78,76,71,94,56,7,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,105,113,71,94,0,2,0,1,1,0,0,0,0,0,56,2,0,0,0,0,0,0,0,0,0,0
63,91,86,71,94,0,1,2,3,7,55,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,1
126,97,76,71,94,0,0,0,47,32,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,85,76,71,95,0,0,3,3,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
62,77,76,71,94,49,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,56,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,112,104,71,94,37,9,0,2,1,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0
50,126,76,71,94,0,0,0,0,0,19,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,96,76,71,94,0,2,0,1,2,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,105,76,71,94,42,5,0,0,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,131,82,71,94,0,0,0,0,0,0,0,0,42,18,0,0,0,0,0,0,0,0,0,0,0,0
130,77,76,71,94,16,63,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,106,93,71,94,0,3,4,3,0,0,0,0,0,33,10,0,0,0,0,0,0,0,0,0,0,1
31,146,77,71,94,0,0,0,0,0,0,10,54,25,1,0,0,0,0,0,0,0,0,0,0,0,0
141,130,76,71,94,0,10,10,11,37,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,77,76,71,94,21,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,84,76,71,94,0,0,0,3,77,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,2,3,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,77,76,71,94,0,1,3,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,78,76,76,98,0,0,3,3,49,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1
87,116,81,72,94,0,0,71,8,0,0,0,0,28,15,0,0,0,0,0,0,0,1,0,0,0,1
16,83,128,74,94,0,0,0,3,0,0,0,2,0,5,1,0,32,9,0,0,0,0,0,0,0,0
77,120,76,71,94,0,0,0,0,2,52,52,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,118,89,71,94,0,0,0,0,13,33,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0
79,146,76,71,94,0,0,0,0,7,57,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,77,76,71,94,0,0,0,33,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,77,76,71,94,0,93,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,86,76,73,104,0,2,2,1,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1
131,77,76,71,94,0,50,13,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,119,78,71,94,0,25,42,41,0,0,0,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0
36,127,92,73,99,0,0,0,0,0,7,38,0,0,37,7,0,0,0,0,0,0,0,2,2,1,0
68,82,76,71,94,0,0,0,0,48,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
90,86,76,71,94,0,0,0,0,53,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,0,24,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,100,101,71,94,0,65,0,2,1,0,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,0,0,0,15,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,99,76,71,94,0,0,0,14,32,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,93,76,71,98,0,16,38,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
117,77,76,71,94,0,51,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,137,77,72,94,37,25,0,0,0,0,0,59,17,0,0,0,0,0,0,1,0,0,0,0,0,0
122,85,76,71,94,40,40,0,0,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,99,76,71,94,0,1,2,43,19,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,77,76,71,94,6,56,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,77,76,72,97,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
85,113,77,71,94,12,50,0,0,5,2,0,32,12,0,0,1,0,0,0,0,0,0,0,0,0,1
128,121,76,71,94,0,0,56,6,0,31,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,164,131,71,94,0,0,0,47,31,0,0,0,41,34,31,26,0,0,0,0,0,0,0,0,0,0
26,88,76,71,94,1,3,2,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,94,77,71,94,0,0,37,9,0,21,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
61,77,76,71,94,0,1,6,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,91,79,72,94,0,0,0,0,12,50,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
59,77,76,74,96,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
58,77,76,71,94,0,0,2,9,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,77,76,123,100,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0
59,93,76,72,96,1,2,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
59,77,151,91,94,5,42,0,1,2,0,0,0,0,0,0,0,25,46,0,0,2,0,0,0,0,0
76,78,76,73,95,50,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
58,94,76,71,94,0,0,0,9,37,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1
89,104,76,71,94,0,1,1,0,33,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,37,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,77,78,71,94,0,70,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,78,89,159,94,0,0,0,3,0,0,1,2,0,0,0,0,1,1,0,31,36,0,0,0,0,0
106,77,76,76,97,0,0,0,38,61,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
79,92,78,71,94,0,0,0,19,46,0,2,18,0,1,2,0,0,0,0,0,0,0,0,0,0,1
24,150,140,71,94,1,0,0,0,0,0,0,42,18,0,33,36,7,0,0,0,0,0,0,0,0,0
74,106,93,71,94,0,0,50,13,3,0,0,0,0,34,9,0,0,0,0,0,0,0,0,0,0,1
13,78,78,120,104,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,20,0,0,0,0
128,113,76,74,103,2,19,0,39,39,0,34,26,0,0,0,0,0,0,0,0,0,0,2,5,0,0
30,137,89,75,94,0,0,0,1,0,0,0,67,10,0,2,5,0,6,2,0,0,0,0,0,0,0
33,105,79,71,94,0,0,0,2,1,1,25,21,0,0,0,2,1,0,0,0,0,0,0,0,0,0
64,77,76,71,94,6,3,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,80,76,71,94,0,0,2,1,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,101,81,72,94,2,3,0,0,0,43,19,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0
59,93,76,71,94,0,2,0,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,117,76,71,94,6,75,28,0,0,0,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,72,94,0,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1
85,84,76,135,98,0,4,1,0,48,31,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,0
95,97,76,71,94,0,0,6,56,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,89,76,71,94,0,0,0,2,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,77,76,71,94,0,32,14,0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,126,125,71,94,0,0,0,0,18,52,37,0,0,0,18,40,0,0,0,0,0,0,0,0,0,0
56,156,103,71,94,0,0,28,18,0,0,0,0,38,42,22,0,0,0,0,0,0,0,0,0,0,0
74,148,80,71,94,1,38,25,0,0,0,0,0,66,9,0,0,0,1,0,0,0,0,0,0,0,0
91,77,76,71,94,8,12,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,88,87,71,94,0,0,32,16,0,0,0,0,0,8,12,1,0,0,0,0,0,0,0,0,0,1
74,81,95,71,94,2,7,56,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,1
134,79,78,71,94,24,88,14,2,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
75,152,78,71,94,0,1,3,0,8,54,0,51,25,0,0,0,1,0,0,0,0,0,0,0,0,0
22,100,119,71,94,4,6,0,0,0,0,0,0,0,0,38,20,0,0,0,0,0,0,0,0,0,0
90,77,84,120,94,0,24,55,0,3,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0,0
17,181,91,71,94,1,2,0,0,1,0,0,0,71,47,0,0,0,0,0,0,0,0,0,0,0,0
45,149,76,71,94,0,0,3,0,0,0,37,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0
61,109,126,71,94,0,4,17,0,0,32,14,0,0,0,14,43,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,0,0,52,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,121,79,71,94,0,0,0,37,9,0,0,28,24,0,0,1,2,0,0,0,0,0,0,0,0,0
56,77,99,145,94,0,0,37,9,0,0,0,0,0,0,0,0,0,0,3,65,0,0,0,0,0,0
102,77,78,71,94,1,35,14,23,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,1,3,1,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,77,76,71,94,0,45,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,87,76,71,94,0,37,9,0,20,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,77,76,71,94,27,39,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,77,76,71,94,44,23,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,95,76,72,94,0,0,56,6,0,0,0,4,15,0,0,0,0,0,0,0,1,0,0,0,0,1
158,77,76,72,95,0,37,22,68,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,79,76,71,94,0,4,4,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,86,77,71,94,0,6,56,2,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1
103,96,77,71,94,0,2,0,0,53,54,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
60,127,87,71,94,0,0,0,0,5,58,2,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0
96,82,76,71,94,0,0,28,21,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,87,76,71,94,0,0,4,2,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,110,82,75,94,0,3,0,0,0,19,58,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
102,79,84,71,94,3,0,0,55,37,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
66,77,78,76,94,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
38,94,78,77,94,0,0,0,0,0,18,27,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1
87,120,97,72,94,0,0,55,24,0,0,0,0,0,58,1,0,0,1,2,0,0,0,0,0,0,0
59,77,76,72,105,0,30,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
77,108,109,71,94,3,3,56,6,0,0,0,0,0,11,47,0,0,0,0,0,0,0,0,0,0,0
69,80,76,72,94,0,0,43,11,1,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
61,77,76,71,94,2,1,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69,77,76,71,94,0,17,39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,81,147,71,94,2,0,2,1,0,0,0,0,0,0,0,18,43,0,0,0,0,0,0,0,0,0
92,77,76,71,94,2,1,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,77,76,71,94,0,0,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,89,77,74,94,0,0,56,6,3,50,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
71,141,76,71,94,0,1,3,2,24,21,0,65,11,0,0,0,0,0,0,0,0,0,0,0,0,0
52,80,78,73,94,0,0,0,0,30,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
34,132,76,75,96,0,0,2,1,0,0,2,74,0,0,0,0,0,0,0,0,0,3,1,0,0,0
54,83,76,71,94,0,2,2,0,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,93,76,71,94,0,0,5,1,5,48,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,85,76,71,94,0,0,3,1,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,85,78,71,94,0,3,0,1,18,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
56,112,105,71,94,0,0,9,37,0,0,0,0,0,26,33,0,0,0,0,0,0,0,0,0,0,0
20,81,95,149,94,0,1,3,1,0,0,0,6,0,0,0,0,0,0,0,60,8,0,0,0,0,0
24,146,83,72,94,0,0,0,0,1,5,0,24,52,0,0,0,3,3,0,0,0,0,0,0,0,0
87,104,76,71,94,0,0,32,14,0,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,77,78,71,95,37,9,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
74,77,76,72,94,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,101,76,71,94,0,3,1,2,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,77,76,79,97,5,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1
59,93,76,71,94,0,0,1,2,1,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83,84,76,71,94,14,53,7,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1
45,111,76,71,94,12,8,0,1,0,1,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0
148,77,76,71,94,0,2,38,80,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,115,76,71,94,0,1,2,0,1,1,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,77,76,71,94,0,44,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,77,89,83,94,0,0,28,19,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,1
115,77,76,71,94,0,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,77,76,71,94,0,2,33,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,79,76,71,94,0,0,0,12,72,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,107,92,72,97,0,1,4,12,50,0,0,0,0,36,7,0,0,0,0,0,0,0,0,2,0,1
83,96,76,71,94,2,1,0,0,37,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,94,76,71,94,0,0,19,44,0,52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,79,76,71,94,16,65,4,0,54,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,4,1,31,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,109,89,83,148,0,3,0,0,0,0,0,0,2,42,0,0,0,0,0,0,0,0,0,32,4,0
15,131,85,78,94,0,0,0,2,0,0,0,0,44,15,0,0,0,0,5,3,0,0,0,0,0,0
18,114,102,71,94,0,0,0,4,0,0,0,0,0,34,25,0,0,0,0,0,0,0,0,0,0,0
74,81,76,71,94,0,25,38,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
64,77,76,71,94,0,0,45,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,90,76,73,101,0,0,0,1,2,34,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
42,98,76,71,94,0,0,1,4,3,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,88,134,71,94,5,4,0,0,0,0,0,0,0,0,0,44,13,0,0,0,0,0,0,0,0,0
77,77,77,74,94,0,13,22,32,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
53,104,76,71,94,0,2,1,2,3,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,77,76,71,94,0,0,25,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200,77,76,71,94,95,63,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,111,87,71,94,0,46,0,43,19,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0
75,77,99,71,94,0,0,10,15,41,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,1
69,77,76,71,94,46,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,77,87,120,94,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0,0,0,0,0
99,110,76,71,94,23,24,2,0,0,17,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,77,76,115,110,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,0,0,0
18,114,102,72,94,2,1,3,0,0,0,0,0,0,37,21,0,0,0,1,0,0,0,0,0,0,0
59,77,76,71,94,0,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,93,76,71,94,0,49,1,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,77,76,72,94,0,128,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101,81,76,71,94,0,0,0,41,39,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,81,77,79,94,0,0,0,0,45,17,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1
54,96,76,71,94,2,0,0,0,0,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,98,104,71,94,0,1,3,0,0,2,1,0,0,0,40,3,0,0,0,0,0,0,0,0,0,0
59,77,76,71,94,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,77,76,71,94,3,25,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,109,76,74,94,0,46,0,0,0,1,4,41,0,0,0,0,0,0,0,0,2,0,0,0,0,1
102,77,76,71,94,48,25,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,83,76,75,109,0,0,1,1,20,25,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1
35,115,127,71,94,0,0,0,0,0,3,42,0,0,0,12,45,0,0,0,0,0,0,0,0,0,0
77,77,76,71,94,0,2,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,82,76,71,94,12,50,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,144,95,94,1,64,0,0,0,0,0,0,0,0,0,0,5,66,0,0,0,0,0,0,0,0
76,79,76,71,94,0,5,0,0,62,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
96,95,76,71,94,0,0,41,5,0,46,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101,77,76,71,94,0,0,65,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,120,76,71,94,0,0,3,1,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,77,76,71,94,2,3,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,92,82,73,94,0,0,46,0,0,61,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
152,98,76,71,94,0,0,41,60,24,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,77,77,72,94,0,5,42,34,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24,90,76,71,94,0,2,1,0,0,1,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,108,76,71,94,0,0,0,0,26,67,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,124,76,71,94,0,28,18,0,0,0,0,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0
61,86,76,71,94,2,1,0,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,77,76,78,99,0,0,2,8,56,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1
71,81,76,73,105,0,0,2,1,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
59,78,78,71,94,2,24,23,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
132,77,76,72,95,0,79,0,1,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77,77,76,71,94,0,0,62,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,81,76,71,94,1,2,0,19,72,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,77,84,74,94,0,38,18,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
101,109,76,71,94,0,1,2,39,39,0,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,109,86,71,94,0,0,18,28,29,62,33,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
56,77,76,72,171,0,0,32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0
122,116,76,71,94,3,0,0,69,41,0,0,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0
82,102,76,71,94,0,0,46,0,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,77,76,83,110,0,0,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0
82,133,76,74,94,38,17,0,0,0,0,0,75,1,0,0,0,0,0,0,0,1,1,0,0,0,0
60,95,76,71,94,0,0,0,4,2,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,84,76,71,94,1,2,0,7,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,84,76,80,97,0,0,0,0,49,13,4,3,0,0,0,0,0,0,0,0,1,6,0,0,0,1
66,111,76,71,94,0,1,1,0,46,0,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0
48,102,80,170,94,0,0,0,0,0,28,33,0,0,2,0,0,0,1,2,1,65,0,0,0,0,0
47,89,76,71,94,0,0,1,2,1,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,77,76,72,96,12,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
91,77,90,82,94,0,0,0,58,26,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,1
66,98,76,74,103,0,0,0,0,0,69,9,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
73,81,76,71,94,0,0,0,6,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,128,84,71,94,0,1,3,1,0,0,0,0,34,25,0,0,0,0,0,0,0,0,0,0,0,0
54,99,92,152,94,0,0,0,3,3,30,31,0,0,0,0,0,0,0,0,51,17,0,0,0,0,0
56,77,76,89,140,0,0,0,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0
77,77,76,71,94,0,12,50,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,111,76,95,96,0,0,0,2,1,0,0,38,6,0,0,0,0,0,0,0,13,4,0,0,0,0
74,77,76,87,105,0,12,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,1
153,82,76,71,94,10,38,0,0,86,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,77,108,93,94,0,2,5,15,6,0,0,0,0,0,0,0,0,21,20,0,0,0,0,0,0,0
66,80,95,71,94,0,0,0,39,17,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,1
48,87,76,71,94,0,0,0,1,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,77,81,72,94,0,12,50,0,2,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1
46,89,77,71,94,0,0,0,0,3,42,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
77,82,76,72,95,0,0,0,65,0,0,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,134,77,71,94,0,0,0,0,0,34,14,0,42,2,0,0,0,0,0,0,0,0,0,0,0,0
79,77,76,74,95,5,3,1,6,56,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
53,97,76,84,147,0,2,1,0,0,38,23,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0
59,82,83,109,127,0,0,0,0,37,17,0,0,0,0,0,3,3,0,0,0,0,25,13,1,4,0
72,77,76,72,99,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
130,78,79,73,94,0,56,56,12,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0
56,77,80,73,94,0,18,28,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
17,80,117,125,94,0,0,3,0,0,0,1,4,0,0,0,0,0,0,61,8,0,0,0,0,0,0
84,110,76,71,94,0,19,44,2,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,1
76,95,76,71,94,0,3,2,0,7,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,77,76,71,94,8,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,90,78,71,94,37,9,0,0,2,51,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
117,77,76,72,94,37,26,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,113,76,71,94,0,2,1,0,0,0,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,77,76,71,94,0,3,3,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,78,76,71,94,0,0,8,100,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,77,76,71,94,0,0,37,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
